date,precip_mm,year,month,temp_c,wind_u,wind_v,solar_rad
2027-10-16 12:00:00,42.017487,2027,10,17.525085,-3.6533532,-0.71733636,294.440108
2027-11-16 00:00:00,29.764282,2027,11,17.269806,-3.5819647,-0.049383856,330.99678
2027-12-16 12:00:00,21.802872,2027,12,17.84674,-5.201979,0.81134236,381.227398
2028-01-16 12:00:00,19.252218,2028,1,18.438995,-6.4163,3.1536,399.227331
2028-02-15 12:00:00,9.874149,2028,2,19.024567,-8.079347,0.6237783,505.164282
2028-03-16 12:00:00,26.825459,2028,3,18.686981,-5.4196076,0.4920811,430.100758
2028-04-16 00:00:00,23.710981,2028,4,19.045563,-1.5413327,0.5727904,435.68832
2028-05-16 12:00:00,16.754765,2028,5,18.834625,-2.7835186,0.34668887,437.216188
2028-06-16 00:00:00,28.703768,2028,6,18.142761,-5.885913,-0.35131502,365.45301
2028-07-16 12:00:00,8.690421,2028,7,18.25003,-5.0229106,-0.3547208,559.199886
2028-08-16 12:00:00,12.951743,2028,8,18.57663,-5.091242,-0.3611329,509.318406
2028-09-16 00:00:00,22.468737,2028,9,18.740753,-3.5398297,-0.03024546,451.35996
2028-10-16 12:00:00,34.447395,2028,10,17.724152,-4.2473354,-0.20176123,324.506326
2028-11-16 00:00:00,34.528774,2028,11,17.886383,-4.3005295,0.5917323,309.85074
2028-12-16 12:00:00,21.733366,2028,12,17.992859,-6.233265,1.4039034,371.187273
2029-01-16 12:00:00,17.629251,2029,1,18.054626,-6.052619,2.546894,404.748741
2029-02-15 00:00:00,9.839612,2029,2,19.09616,-7.74482,0.9185859,546.601888
2029-03-16 12:00:00,11.616755,2029,3,18.932129,-4.3839064,0.72339016,539.56027
2029-04-16 00:00:00,33.138577,2029,4,18.526337,-1.48469,1.1184328,360.20163
2029-05-16 12:00:00,20.843578,2029,5,18.528229,-2.3845072,0.4235896,422.377108
2029-06-16 00:00:00,19.184946,2029,6,18.328857,-3.1046832,-0.35054508,407.86602
2029-07-16 12:00:00,17.365776,2029,7,18.293427,-6.826928,-1.0793446,455.309586
2029-08-16 12:00:00,11.45975,2029,8,18.69336,-5.1165686,-0.5678722,524.834154
2029-09-16 00:00:00,19.374968,2029,9,18.803192,-2.724533,0.34569559,427.7562
2029-10-16 12:00:00,46.580173,2029,10,18.326996,-0.8225719,0.53040457,303.856606
2029-11-16 00:00:00,38.65267,2029,11,18.07669,-1.2585273,0.85307443,302.39814
2029-12-16 12:00:00,24.431713,2029,12,18.764801,-3.8537304,2.2700217,393.08558
2030-01-16 12:00:00,12.268363,2030,1,19.324738,-6.6045103,2.4535522,532.513784
2030-02-15 00:00:00,33.689728,2030,2,18.78238,-6.301249,1.7244474,309.173872
2030-03-16 12:00:00,26.701445,2030,3,19.386017,-4.9887605,1.3598166,437.757386
2030-04-16 00:00:00,29.777409,2030,4,19.040771,-3.5426857,0.3438069,353.04087
2030-05-16 12:00:00,32.322376,2030,5,18.900421,-3.5227728,0.33052358,359.637975
2030-06-16 00:00:00,32.815674,2030,6,18.52298,-5.145744,-0.37303472,329.86854
2030-07-16 12:00:00,21.380169,2030,7,18.487732,-7.7844396,-1.1487323,415.854398
2030-08-16 12:00:00,9.277392,2030,8,18.816711,-6.1924086,-1.0349009,535.564308
2030-09-16 00:00:00,22.71258,2030,9,18.567657,-4.342168,-0.6874341,410.66478
2030-10-16 12:00:00,36.72007,2030,10,18.238708,-2.8367374,-0.63709456,353.810037
2030-11-16 00:00:00,34.50204,2030,11,17.7807,-1.6355731,0.63217086,319.9545
2030-12-16 12:00:00,25.692331,2030,12,17.889587,-4.6822224,0.88749737,333.412905
2031-01-16 12:00:00,19.190855,2031,1,18.236969,-5.927122,1.9564362,399.04161
2031-02-15 00:00:00,27.89224,2031,2,18.331635,-7.703738,0.6217965,378.726992
2031-03-16 12:00:00,32.24832,2031,3,18.503845,-4.275931,1.0615948,402.983198
2031-04-16 00:00:00,35.57419,2031,4,18.840424,-2.6564798,0.45788398,376.67667
2031-05-16 12:00:00,25.694847,2031,5,18.465729,-3.4059572,-0.26877043,421.355968
2031-06-16 00:00:00,18.694391,2031,6,18.310242,-3.319369,-0.16006131,417.87132
2031-07-16 12:00:00,14.333216,2031,7,18.315155,-6.4775076,0.0920405,490.499949
2031-08-16 12:00:00,12.949413,2031,8,18.832458,-6.3072705,-0.4973336,525.516774
2031-09-16 00:00:00,31.654232,2031,9,18.37674,-4.550679,-0.41137743,368.13498
2031-10-16 12:00:00,30.953651,2031,10,17.88144,-4.0878377,-0.30919576,349.348641
2031-11-16 00:00:00,27.123667,2031,11,17.67862,-4.6238875,0.1970744,334.29216
2031-12-16 12:00:00,19.020706,2031,12,17.820435,-6.408874,1.3626542,385.64279
2032-01-16 12:00:00,26.91893,2032,1,18.041626,-8.560951,0.8547618,358.809655
2032-02-15 12:00:00,26.086721,2032,2,18.266418,-6.8743076,2.2392097,345.647027
2032-03-16 12:00:00,25.772076,2032,3,18.471405,-3.4838474,1.4215183,429.672214
2032-04-16 00:00:00,36.857998,2032,4,18.23703,-1.997911,0.8980422,337.5096
2032-05-16 12:00:00,18.004738,2032,5,18.279572,-0.95123106,-0.16214497,393.225855
2032-06-16 00:00:00,14.227543,2032,6,18.087952,-2.4901414,-0.49990058,420.3807
2032-07-16 12:00:00,20.885702,2032,7,17.929962,-4.5809426,-0.86150765,436.118354
2032-08-16 12:00:00,20.259655,2032,8,18.42218,-4.7714243,-0.79254633,448.135566
2032-09-16 00:00:00,16.81364,2032,9,18.774078,-4.1607933,-0.26178995,477.55164
2032-10-16 12:00:00,36.61845,2032,10,18.22165,-0.55136883,0.53240794,359.607564
2032-11-16 00:00:00,26.99313,2032,11,18.034729,-0.7030559,0.67366475,356.44995
2032-12-16 12:00:00,23.355392,2032,12,18.04065,-4.6353745,2.1288383,341.281139
2033-01-16 12:00:00,19.04039,2033,1,18.635712,-6.452568,2.1719718,415.682224
2033-02-15 00:00:00,27.929642,2033,2,18.845795,-7.243794,1.3913277,335.543824
2033-03-16 12:00:00,25.375576,2033,3,19.368866,-6.4819784,0.75249577,437.074456
2033-04-16 00:00:00,18.780596,2033,4,19.813568,-3.9143252,0.41907865,471.4158
2033-05-16 12:00:00,22.127855,2033,5,19.377716,-4.4393735,0.07935654,452.17592
2033-06-16 00:00:00,18.525183,2033,6,19.085663,-5.7295985,-0.92478645,438.61644
2033-07-16 12:00:00,19.639238,2033,7,18.716461,-5.623285,-1.2596722,440.500142
2033-08-16 12:00:00,12.667187,2033,8,19.016663,-5.8783937,-1.1384789,496.933534
2033-09-16 00:00:00,30.765364,2033,9,18.359924,-5.003241,-0.88926744,368.80602
2033-10-16 12:00:00,41.269695,2033,10,18.043549,-2.3015862,-0.37649557,304.305796
2033-11-16 00:00:00,26.159645,2033,11,17.612183,-3.622056,0.033663478,357.96759
2033-12-16 12:00:00,18.123522,2033,12,18.091156,-4.424288,2.0309248,451.746136
2034-01-16 12:00:00,19.556067,2034,1,18.004791,-7.560704,0.9940611,377.750004
2034-02-15 00:00:00,26.64718,2034,2,18.29358,-6.0393744,1.5776644,333.571504
2034-03-16 12:00:00,35.315838,2034,3,18.42337,-4.624853,0.8452685,349.727182
2034-04-16 00:00:00,26.085157,2034,4,18.370636,-1.2616057,1.2585762,397.71054
2034-05-16 12:00:00,29.384878,2034,5,18.173676,-2.416864,0.3913794,384.032774
2034-06-16 00:00:00,19.205153,2034,6,17.88556,-6.472367,-0.2792945,389.33766
2034-07-16 12:00:00,11.297379,2034,7,18.172882,-7.463913,-0.5257104,503.096086
2034-08-16 12:00:00,17.715197,2034,8,18.206818,-6.6253753,-0.7777517,456.983462
2034-09-16 00:00:00,22.424292,2034,9,18.698517,-4.7414465,-0.1560907,463.73418
2034-10-16 12:00:00,38.976288,2034,10,17.82129,-3.4487267,0.26531363,335.913768
2034-11-16 00:00:00,28.916445,2034,11,17.574677,-4.4336343,0.22503483,322.14117
2034-12-16 12:00:00,31.63571,2034,12,17.785614,-6.7054367,1.2970576,305.568519
2035-01-16 12:00:00,23.357193,2035,1,18.119232,-7.9467893,0.7198353,358.108094
2035-02-15 00:00:00,21.581987,2035,2,18.336548,-7.751791,1.3728255,360.455648
2035-03-16 12:00:00,32.86806,2035,3,18.789734,-5.0226607,0.89375705,417.948696
2035-04-16 00:00:00,27.920797,2035,4,18.434662,-2.5606828,0.6394133,377.10198
2035-05-16 12:00:00,27.0951,2035,5,18.26764,-3.2844224,0.34551203,393.89282
2035-06-16 00:00:00,19.228674,2035,6,17.930359,-6.17299,-1.0857804,401.71167
2035-07-16 12:00:00,7.9124985,2035,7,18.613678,-5.743406,-0.54750806,552.32824
2035-08-16 12:00:00,12.703663,2035,8,18.315704,-5.68644,-0.9568942,507.31469
2035-09-16 00:00:00,16.742708,2035,9,18.785248,-2.494153,0.7412889,473.03739
2035-10-16 12:00:00,45.80473,2035,10,18.006256,0.09757093,0.68680125,311.714579
2035-11-16 00:00:00,34.185936,2035,11,17.633911,-0.9754687,1.0127765,288.30075
2035-12-16 12:00:00,24.847618,2035,12,18.029266,-4.9570837,0.8998065,355.797013
2036-01-16 12:00:00,18.991089,2036,1,18.510315,-8.023808,0.99617326,451.50136
2036-02-15 12:00:00,21.025343,2036,2,18.509613,-6.446446,0.894384,397.613229
2036-03-16 12:00:00,16.946144,2036,3,19.02829,-5.018025,1.0082583,486.999615
2036-04-16 00:00:00,35.013077,2036,4,18.616364,-3.3244445,1.0448711,350.30262
2036-05-16 12:00:00,18.387589,2036,5,19.253448,-4.273264,0.29486692,488.899264
2036-06-16 00:00:00,13.728597,2036,6,18.877228,-7.1660447,-0.7766667,464.53491
2036-07-16 12:00:00,10.968563,2036,7,19.079407,-7.9638457,-0.35167554,534.027328
2036-08-16 12:00:00,8.611528,2036,8,19.494781,-6.5646987,-0.40699178,605.379656
2036-09-16 00:00:00,21.218912,2036,9,19.406616,-3.517185,-0.14727822,483.75216
2036-10-16 12:00:00,32.200794,2036,10,18.687439,-3.2572517,-0.4596017,374.590856
2036-11-16 00:00:00,43.535275,2036,11,18.535553,-1.8794708,0.3315445,298.98186
2036-12-16 12:00:00,17.78295,2036,12,18.78476,-3.9398618,1.2552913,439.67765
2037-01-16 12:00:00,21.363373,2037,1,19.218353,-7.2237334,1.9964991,407.350106
2037-02-15 00:00:00,23.315304,2037,2,19.493958,-8.0927925,1.3087262,399.749112
2037-03-16 12:00:00,16.04895,2037,3,19.918549,-6.219366,0.459783,505.715958
2037-04-16 00:00:00,29.354418,2037,4,19.495636,-1.0732815,0.58072996,375.53568
2037-05-16 12:00:00,28.152168,2037,5,19.02298,-2.0756998,0.22931914,407.175762
2037-06-16 00:00:00,20.510622,2037,6,18.325989,-2.8670382,-0.46626002,404.09226
2037-07-16 12:00:00,13.875568,2037,7,18.480377,-5.9313827,-0.6610804,480.271902
2037-08-16 12:00:00,10.403975,2037,8,18.5242,-4.6498275,0.02790629,528.560354
2037-09-16 00:00:00,18.043901,2037,9,19.08786,-3.4481514,0.25316933,474.47064
2037-10-16 12:00:00,29.789501,2037,10,18.084503,-3.352795,-0.1508472,353.478926
2037-11-16 00:00:00,25.760715,2037,11,18.024353,-3.6381593,0.92271644,363.3399
2037-12-16 12:00:00,12.594264,2037,12,18.073578,-5.8840322,0.6335974,447.238953
2038-01-16 12:00:00,14.002664,2038,1,18.227234,-5.3050613,1.1755612,429.632968
2038-02-15 00:00:00,19.015701,2038,2,18.67331,-5.663982,1.1685036,398.382096
2038-03-16 12:00:00,24.181114,2038,3,18.543823,-4.8247805,1.1541739,421.486695
2038-04-16 00:00:00,30.323822,2038,4,18.583801,-3.817581,0.05522136,391.79658
2038-05-16 12:00:00,24.115751,2038,5,18.40213,-2.854593,-0.36440054,396.347865
2038-06-16 00:00:00,12.990741,2038,6,18.51706,-4.4585805,-0.8087527,443.56452
2038-07-16 12:00:00,9.853913,2038,7,18.580566,-5.9498744,-1.1745527,475.798416
2038-08-16 12:00:00,14.33489,2038,8,18.825958,-4.911796,-1.2587377,501.484086
2038-09-16 00:00:00,18.54613,2038,9,18.988495,-3.6692426,-0.44807658,453.08076
